reward maximum_reward best_actions total_actions
5402.4300000000003 5660 4596 5660
5422.3400000000001 5680 4615 5680
5442.1999999999998 5700 4634 5700
5462.0699999999997 5720 4653 5720
5481.8900000000003 5740 4671 5740
5501.79 5760 4691 5760
5521.6999999999998 5780 4710 5780
5541.5500000000002 5800 4729 5800
5561.3299999999999 5820 4747 5820
5581.0799999999999 5840 4766 5840
5600.9099999999999 5860 4784 5860
5620.8400000000001 5880 4804 5880
5640.5500000000002 5900 4822 5900
5660.3599999999997 5920 4841 5920
5680.1999999999998 5940 4860 5940
5700.0699999999997 5960 4879 5960
5719.8699999999999 5980 4897 5980
5739.6899999999996 6000 4915 6000
5759.4700000000003 6020 4934 6020
5779.1599999999999 6040 4952 6040
5799 6060 4971 6060
5818.8000000000002 6080 4990 6080
5838.6099999999997 6100 5009 6100
5858.4200000000001 6120 5028 6120
5878.3800000000001 6140 5048 6140
5898.1999999999998 6160 5066 6160
5917.96 6180 5084 6180
5937.9200000000001 6200 5104 6200
5957.8199999999997 6220 5122 6220
5977.6300000000001 6240 5140 6240
5997.4300000000003 6260 5159 6260
6017.3299999999999 6280 5178 6280
6037.1800000000003 6300 5197 6300
6057.0200000000004 6320 5216 6320
6076.8400000000001 6340 5235 6340
6096.7700000000004 6360 5254 6360
6116.6499999999996 6380 5272 6380
6136.5799999999999 6400 5291 6400
6156.2399999999998 6420 5309 6420
6176.1999999999998 6440 5328 6440
6196.1700000000001 6460 5348 6460
6215.9300000000003 6480 5366 6480
6235.8400000000001 6500 5386 6500
6255.7799999999997 6520 5405 6520
6275.5799999999999 6540 5423 6540
6295.4899999999998 6560 5442 6560
6315.3900000000003 6580 5461 6580
6335.3500000000004 6600 5480 6600
6355.2700000000004 6620 5500 6620
6375 6640 5518 6640
6394.8699999999999 6660 5537 6660
6414.7700000000004 6680 5557 6680
6434.6099999999997 6700 5575 6700
6454.5299999999997 6720 5595 6720
6474.4899999999998 6740 5614 6740
6494.2299999999996 6760 5633 6760
6514.0600000000004 6780 5652 6780
6533.8900000000003 6800 5671 6800
6553.6199999999999 6820 5689 6820
6573.29 6840 5707 6840
6593.2299999999996 6860 5727 6860
6613.04 6880 5744 6880
6632.6899999999996 6900 5763 6900
6652.3299999999999 6920 5781 6920
